claim_status,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
claim,not verified,active,174182.0,53834.0,18868.0,766.0,26.0
claim,not verified,active,890827.0,30352.0,10728.0,329.0,1.0
claim,not verified,active,839787.0,132074.0,12867.0,348.0,82.0
claim,not verified,active,175806.0,73704.0,15052.0,1477.0,885.0
claim,not verified,banned,77008.0,42330.0,15315.0,882.0,115.0
claim,not verified,active,676103.0,217656.0,65553.0,4628.0,2398.0
claim,not verified,active,929535.0,245945.0,485.0,2192.0,632.0
claim,not verified,banned,730734.0,226709.0,6856.0,927.0,216.0
claim,not verified,banned,600711.0,46548.0,3910.0,716.0,205.0
claim,not verified,under review,276922.0,88899.0,25210.0,1259.0,312.0
claim,not verified,active,689411.0,12049.0,1206.0,127.0,26.0
claim,not verified,active,957429.0,371495.0,129716.0,7970.0,3016.0
claim,not verified,active,389440.0,259544.0,77289.0,5242.0,1128.0
claim,not verified,under review,759040.0,343664.0,70369.0,5620.0,2247.0
claim,not verified,under review,526579.0,318171.0,74868.0,1819.0,92.0
claim,not verified,active,615937.0,195483.0,61552.0,3419.0,404.0
claim,not verified,active,469822.0,208520.0,33217.0,1612.0,583.0
claim,not verified,active,936228.0,189831.0,69964.0,544.0,158.0
claim,not verified,active,297080.0,195360.0,48408.0,2394.0,736.0
claim,not verified,under review,43055.0,8648.0,1946.0,166.0,88.0
claim,verified,active,916073.0,291977.0,85408.0,929.0,313.0
claim,not verified,banned,916230.0,531141.0,8019.0,3803.0,1402.0
claim,not verified,banned,185095.0,52011.0,7368.0,542.0,80.0
claim,not verified,active,680134.0,324440.0,39232.0,3724.0,1310.0
claim,not verified,active,284334.0,155859.0,9616.0,1921.0,940.0
claim,not verified,under review,33179.0,6509.0,326.0,9.0,6.0
claim,not verified,active,504906.0,279461.0,1715.0,3812.0,1867.0
claim,not verified,active,703727.0,420661.0,140821.0,4146.0,2426.0
claim,not verified,active,81203.0,6079.0,1414.0,55.0,3.0
claim,not verified,active,356338.0,92140.0,19590.0,1223.0,95.0
claim,not verified,active,304722.0,19494.0,4928.0,32.0,6.0
claim,not verified,under review,436211.0,37153.0,12912.0,538.0,28.0
claim,not verified,active,934767.0,3543.0,1160.0,30.0,3.0
claim,not verified,active,199856.0,64680.0,24329.0,688.0,381.0
claim,not verified,active,986040.0,304573.0,78365.0,3887.0,2390.0
claim,not verified,banned,531325.0,235084.0,11590.0,4630.0,2689.0
claim,not verified,active,656792.0,385709.0,90643.0,4764.0,1216.0
claim,not verified,active,633862.0,13702.0,2583.0,104.0,62.0
claim,not verified,active,170263.0,58478.0,10703.0,753.0,281.0
claim,not verified,active,97778.0,36159.0,3153.0,362.0,30.0
claim,not verified,under review,89267.0,32398.0,2051.0,180.0,25.0
claim,not verified,under review,65693.0,3815.0,117.0,61.0,39.0
claim,not verified,active,657987.0,374565.0,81371.0,6130.0,429.0
claim,not verified,active,24618.0,11937.0,2880.0,243.0,0.0
claim,not verified,active,507073.0,321313.0,127099.0,2263.0,8.0
claim,not verified,banned,338414.0,7937.0,879.0,182.0,11.0
claim,not verified,under review,694606.0,442974.0,28056.0,21.0,4.0
claim,not verified,active,792899.0,475094.0,135735.0,1441.0,24.0
claim,not verified,banned,337206.0,99176.0,26553.0,1912.0,636.0
claim,not verified,banned,673936.0,130682.0,27052.0,108.0,16.0
claim,not verified,active,652755.0,315978.0,35014.0,1374.0,681.0
claim,not verified,active,952461.0,531630.0,92076.0,12896.0,1210.0
claim,not verified,banned,122811.0,52657.0,15000.0,941.0,8.0
claim,not verified,banned,982069.0,260301.0,35815.0,220.0,79.0
claim,not verified,active,924552.0,441566.0,107578.0,1042.0,332.0
claim,not verified,active,262136.0,12418.0,286.0,108.0,48.0
claim,not verified,banned,10098.0,4681.0,790.0,12.0,8.0
claim,not verified,banned,737704.0,361389.0,20332.0,3223.0,1308.0
claim,not verified,under review,60649.0,35453.0,12393.0,541.0,142.0
claim,not verified,active,226666.0,59804.0,5862.0,945.0,103.0
claim,not verified,active,491218.0,302164.0,18472.0,1479.0,258.0
claim,not verified,active,659031.0,434135.0,69579.0,9302.0,2900.0
claim,not verified,active,129725.0,80331.0,20695.0,797.0,375.0
claim,not verified,active,387826.0,111882.0,36168.0,1037.0,302.0
claim,not verified,under review,790211.0,220994.0,67094.0,3987.0,176.0
claim,not verified,active,891247.0,383476.0,56042.0,5463.0,91.0
claim,not verified,banned,888297.0,98575.0,5695.0,725.0,148.0
claim,not verified,banned,251857.0,8694.0,2870.0,29.0,3.0
claim,not verified,under review,62298.0,10935.0,4056.0,137.0,59.0
claim,not verified,active,253587.0,7754.0,1238.0,54.0,9.0
claim,not verified,active,561540.0,207372.0,30326.0,1728.0,930.0
claim,not verified,banned,194269.0,88888.0,8966.0,569.0,114.0
claim,not verified,active,533024.0,84486.0,13418.0,1257.0,180.0
claim,not verified,under review,378782.0,233894.0,60898.0,890.0,248.0
claim,not verified,active,959225.0,309911.0,90505.0,1787.0,443.0
claim,not verified,active,26335.0,7751.0,343.0,87.0,50.0
claim,not verified,active,821129.0,7253.0,2231.0,134.0,62.0
claim,not verified,active,269086.0,176635.0,27837.0,248.0,127.0
claim,not verified,banned,224903.0,68796.0,9261.0,96.0,48.0
claim,verified,active,156230.0,44179.0,6701.0,88.0,50.0
claim,not verified,active,918397.0,432314.0,125254.0,3820.0,2245.0
claim,not verified,active,841983.0,400626.0,149450.0,6791.0,2601.0
claim,not verified,active,688052.0,110882.0,22116.0,299.0,35.0
claim,not verified,active,448764.0,271801.0,97922.0,2517.0,1033.0
claim,not verified,active,758340.0,312275.0,124340.0,6019.0,3776.0
claim,not verified,banned,566414.0,242529.0,11456.0,1530.0,237.0
claim,not verified,active,220116.0,112925.0,40427.0,2212.0,1320.0
claim,not verified,banned,945933.0,498682.0,197501.0,11010.0,3997.0
claim,not verified,active,854106.0,421844.0,59824.0,6990.0,4563.0
claim,not verified,banned,149004.0,16756.0,2184.0,215.0,137.0
claim,not verified,banned,958147.0,119322.0,7176.0,1053.0,99.0
claim,not verified,under review,592207.0,112687.0,41862.0,1291.0,797.0
claim,not verified,active,230799.0,48174.0,4275.0,1084.0,56.0
claim,not verified,banned,565211.0,139267.0,11740.0,1659.0,503.0
claim,not verified,active,513162.0,314011.0,10060.0,952.0,200.0
claim,not verified,active,977463.0,629774.0,51668.0,3070.0,929.0
claim,not verified,active,751128.0,147728.0,13724.0,622.0,290.0
claim,not verified,active,416627.0,145473.0,39614.0,2868.0,610.0
claim,not verified,banned,551288.0,221517.0,13070.0,2272.0,1489.0
claim,not verified,active,917806.0,42025.0,3149.0,157.0,41.0
claim,not verified,active,4273.0,448.0,44.0,8.0,4.0
claim,not verified,banned,707793.0,284791.0,34918.0,4879.0,94.0
claim,not verified,under review,200342.0,8011.0,2904.0,31.0,1.0
claim,not verified,active,354243.0,101292.0,36126.0,461.0,68.0
claim,not verified,active,82800.0,42505.0,14322.0,651.0,240.0
claim,not verified,under review,680896.0,297728.0,97571.0,267.0,7.0
claim,not verified,active,828691.0,99142.0,13119.0,1657.0,1.0
claim,not verified,under review,679162.0,257536.0,67064.0,5053.0,1312.0
claim,not verified,active,987569.0,334118.0,37959.0,4035.0,29.0
claim,not verified,active,241521.0,131878.0,23266.0,1880.0,1140.0
claim,not verified,banned,600945.0,317298.0,123711.0,2932.0,492.0
claim,not verified,banned,94005.0,12550.0,3923.0,244.0,15.0
claim,not verified,active,859761.0,516756.0,67018.0,12804.0,4735.0
claim,not verified,under review,865338.0,405966.0,87116.0,1437.0,398.0
claim,not verified,active,637445.0,49325.0,16493.0,879.0,525.0
claim,not verified,active,994187.0,575368.0,182346.0,7006.0,4489.0
claim,not verified,banned,932421.0,193414.0,75325.0,1438.0,378.0
claim,not verified,banned,611092.0,1678.0,323.0,33.0,6.0
claim,not verified,active,770413.0,173949.0,46011.0,3172.0,127.0
claim,not verified,active,740421.0,264535.0,31371.0,2428.0,263.0
claim,not verified,banned,931288.0,66821.0,14459.0,1438.0,654.0
claim,not verified,active,988637.0,328922.0,91908.0,4145.0,948.0
claim,not verified,active,630199.0,106043.0,7354.0,2192.0,218.0
claim,not verified,banned,335995.0,149608.0,32015.0,378.0,200.0
claim,not verified,active,606137.0,331649.0,110749.0,1098.0,649.0
claim,not verified,active,25987.0,914.0,196.0,14.0,6.0
claim,not verified,banned,251191.0,107304.0,15736.0,1058.0,20.0
claim,not verified,banned,724314.0,368448.0,52071.0,7775.0,1417.0
claim,not verified,active,234438.0,83916.0,13604.0,339.0,19.0
claim,not verified,active,782347.0,434115.0,3377.0,5895.0,347.0
claim,not verified,under review,471667.0,88394.0,20687.0,2031.0,229.0
claim,not verified,active,413102.0,98367.0,21218.0,1615.0,198.0
claim,not verified,under review,225757.0,89957.0,3606.0,890.0,242.0
claim,not verified,active,982053.0,471576.0,105124.0,7378.0,4079.0
claim,not verified,active,152221.0,1714.0,391.0,41.0,21.0
claim,not verified,active,82116.0,12314.0,3276.0,48.0,4.0
claim,not verified,under review,405107.0,82702.0,394.0,349.0,159.0
claim,not verified,active,144024.0,78854.0,10969.0,1884.0,170.0
claim,not verified,banned,627280.0,142532.0,2336.0,1090.0,515.0
claim,not verified,active,698994.0,412281.0,158850.0,584.0,121.0
claim,not verified,active,159246.0,97450.0,3837.0,1091.0,409.0
claim,not verified,active,817952.0,19182.0,4477.0,324.0,12.0
claim,not verified,under review,890768.0,193431.0,51911.0,912.0,220.0
claim,not verified,under review,403992.0,145194.0,18055.0,2268.0,1002.0
claim,not verified,under review,392918.0,174120.0,26318.0,1890.0,123.0
claim,not verified,active,101862.0,61279.0,13395.0,554.0,107.0
claim,not verified,active,699054.0,252295.0,49315.0,109.0,21.0
claim,not verified,active,80848.0,14390.0,548.0,342.0,83.0
claim,not verified,banned,168979.0,106116.0,26076.0,1346.0,645.0
claim,not verified,active,571949.0,119241.0,16108.0,678.0,38.0
claim,not verified,active,175035.0,93859.0,32450.0,1509.0,330.0
claim,not verified,active,125796.0,52429.0,12428.0,890.0,318.0
claim,not verified,active,961557.0,47236.0,15897.0,986.0,60.0
claim,not verified,under review,220699.0,31651.0,3762.0,185.0,63.0
claim,not verified,under review,509498.0,75237.0,6616.0,1049.0,412.0
claim,not verified,active,370955.0,201135.0,40381.0,22.0,3.0
claim,not verified,active,713527.0,125472.0,45251.0,2136.0,222.0
claim,not verified,active,721285.0,79004.0,4240.0,1280.0,554.0
claim,not verified,active,50764.0,282.0,59.0,4.0,1.0
claim,not verified,under review,512778.0,71994.0,12885.0,1381.0,508.0
claim,not verified,active,236952.0,69476.0,11669.0,150.0,93.0
claim,not verified,under review,616994.0,163515.0,26883.0,1064.0,120.0
claim,not verified,active,394147.0,260257.0,48534.0,1940.0,193.0
claim,not verified,active,680129.0,181819.0,42592.0,11.0,6.0
claim,not verified,banned,83508.0,39008.0,4277.0,114.0,24.0
claim,not verified,active,588106.0,57705.0,6956.0,335.0,75.0
claim,not verified,active,116774.0,41224.0,14179.0,341.0,158.0
claim,not verified,active,969714.0,498146.0,186686.0,7334.0,1250.0
claim,not verified,active,677421.0,447292.0,121349.0,3813.0,868.0
claim,not verified,under review,17136.0,728.0,139.0,10.0,5.0
claim,not verified,active,410030.0,233301.0,54953.0,5359.0,2433.0
claim,not verified,active,873157.0,222286.0,61994.0,2935.0,662.0
claim,not verified,active,378019.0,110484.0,19933.0,1416.0,459.0
claim,not verified,banned,463669.0,293444.0,67931.0,7042.0,2560.0
claim,not verified,active,218127.0,60700.0,18985.0,454.0,79.0
claim,not verified,active,523866.0,38141.0,8869.0,904.0,501.0
claim,not verified,active,137701.0,48556.0,17629.0,886.0,29.0
claim,not verified,active,524184.0,168561.0,63285.0,726.0,404.0
claim,not verified,under review,415150.0,269193.0,50992.0,3955.0,2420.0
claim,not verified,active,608068.0,386163.0,30447.0,1343.0,648.0
claim,not verified,active,612899.0,365292.0,12034.0,4252.0,1137.0
claim,not verified,banned,757330.0,128030.0,9917.0,859.0,210.0
claim,not verified,active,211390.0,67559.0,7915.0,495.0,306.0
claim,not verified,active,598954.0,15794.0,3532.0,320.0,80.0
claim,not verified,active,887458.0,34680.0,9245.0,832.0,528.0
claim,not verified,active,37896.0,5686.0,2057.0,57.0,35.0
claim,not verified,active,226816.0,130553.0,52016.0,2583.0,1522.0
claim,not verified,active,690782.0,32573.0,1437.0,220.0,91.0
claim,not verified,banned,456853.0,277229.0,14415.0,2860.0,1267.0
claim,not verified,active,718521.0,323885.0,74616.0,2829.0,887.0
claim,not verified,active,630166.0,372349.0,121512.0,3252.0,1184.0
claim,not verified,active,452046.0,261778.0,4292.0,2734.0,1720.0
claim,not verified,banned,764700.0,6834.0,2687.0,57.0,18.0
claim,not verified,active,475651.0,255517.0,32513.0,55.0,34.0
claim,not verified,active,315373.0,16355.0,4384.0,0.0,0.0
claim,not verified,active,739411.0,122464.0,13194.0,948.0,152.0
claim,not verified,under review,379175.0,36530.0,445.0,124.0,78.0
claim,not verified,active,528708.0,149206.0,54737.0,2789.0,591.0
claim,not verified,active,336864.0,170374.0,16644.0,2926.0,847.0
claim,not verified,active,871044.0,374782.0,26675.0,4688.0,80.0
claim,not verified,under review,824203.0,320571.0,99029.0,6501.0,3195.0
claim,not verified,banned,251631.0,97147.0,10783.0,1968.0,354.0
claim,not verified,under review,742683.0,334301.0,112573.0,4974.0,1526.0
claim,not verified,active,389280.0,209190.0,7544.0,2937.0,1671.0
claim,not verified,active,226607.0,115698.0,37706.0,237.0,50.0
claim,not verified,active,820061.0,306971.0,3811.0,2110.0,403.0
claim,not verified,active,483405.0,212466.0,58308.0,2972.0,1546.0
claim,not verified,active,12171.0,3066.0,629.0,75.0,16.0
claim,not verified,banned,154859.0,90232.0,9582.0,2149.0,588.0
claim,not verified,banned,660344.0,183914.0,44777.0,2797.0,874.0
claim,not verified,active,300411.0,6209.0,108.0,111.0,58.0
claim,not verified,active,530433.0,147636.0,22124.0,171.0,21.0
claim,not verified,active,494576.0,271350.0,66412.0,6622.0,1000.0
claim,not verified,active,920306.0,27507.0,2455.0,354.0,127.0
claim,not verified,active,377294.0,42403.0,2429.0,368.0,77.0
claim,not verified,active,471646.0,212978.0,71304.0,3485.0,43.0
claim,not verified,active,737557.0,435805.0,88149.0,9690.0,3486.0
claim,not verified,active,116368.0,72851.0,601.0,1112.0,163.0
claim,not verified,active,50949.0,26648.0,3939.0,658.0,100.0
claim,not verified,active,320192.0,6263.0,1967.0,55.0,21.0
claim,not verified,active,817828.0,489021.0,41159.0,5823.0,3774.0
claim,not verified,active,370008.0,220768.0,11069.0,2383.0,1155.0
claim,not verified,active,70293.0,45346.0,11125.0,500.0,278.0
claim,not verified,under review,981443.0,350318.0,105730.0,7465.0,4192.0
claim,not verified,active,510013.0,189623.0,15775.0,3125.0,1390.0
claim,verified,active,401909.0,80149.0,13544.0,853.0,320.0
claim,not verified,under review,738552.0,480868.0,190483.0,3211.0,1418.0
claim,not verified,active,948044.0,307161.0,108855.0,7548.0,4908.0
claim,not verified,active,445225.0,267550.0,64808.0,5680.0,2554.0
claim,not verified,banned,516243.0,61108.0,17206.0,1313.0,735.0
claim,not verified,active,760598.0,53449.0,7569.0,965.0,290.0
claim,not verified,active,314822.0,40415.0,7850.0,924.0,437.0
claim,not verified,active,7663.0,1790.0,384.0,24.0,16.0
claim,not verified,active,372534.0,204943.0,19325.0,241.0,12.0
claim,not verified,banned,771008.0,348320.0,22684.0,7455.0,406.0
claim,not verified,banned,406913.0,120069.0,42901.0,2808.0,1636.0
claim,not verified,active,718214.0,69039.0,19503.0,1573.0,73.0
claim,not verified,under review,239412.0,106904.0,38335.0,2362.0,1271.0
claim,not verified,active,343270.0,85914.0,10168.0,1452.0,670.0
claim,not verified,banned,278034.0,56298.0,15009.0,73.0,34.0
claim,not verified,active,247513.0,20868.0,4995.0,98.0,25.0
claim,not verified,under review,773173.0,2511.0,787.0,29.0,6.0
claim,not verified,under review,722917.0,316634.0,45065.0,6768.0,3135.0
claim,not verified,active,737595.0,195716.0,41750.0,2072.0,1210.0
claim,not verified,active,831217.0,7158.0,1799.0,129.0,58.0
claim,not verified,active,99658.0,24185.0,5670.0,237.0,106.0
claim,not verified,under review,674321.0,439720.0,148470.0,5062.0,2656.0
claim,not verified,banned,908375.0,520135.0,35962.0,440.0,176.0
claim,not verified,under review,740587.0,146978.0,41470.0,3147.0,1504.0
claim,not verified,active,110263.0,44275.0,1558.0,819.0,32.0
claim,not verified,active,581402.0,346747.0,48568.0,4967.0,1145.0
claim,not verified,active,511913.0,317235.0,82284.0,7871.0,2986.0
claim,not verified,active,379980.0,227580.0,22806.0,4276.0,383.0
claim,not verified,under review,468131.0,62843.0,21852.0,485.0,132.0
claim,not verified,active,406689.0,242497.0,53962.0,2783.0,1450.0
claim,not verified,active,229516.0,86496.0,8078.0,1253.0,307.0
claim,not verified,active,774356.0,252032.0,71034.0,4946.0,1561.0
claim,not verified,active,736627.0,452109.0,119552.0,10106.0,4762.0
claim,not verified,banned,180830.0,118791.0,20354.0,539.0,188.0
claim,not verified,active,514878.0,158577.0,28424.0,1833.0,914.0
claim,not verified,active,475617.0,69386.0,26565.0,984.0,491.0
claim,verified,active,437068.0,198227.0,65361.0,1402.0,694.0
claim,not verified,active,453041.0,195108.0,33915.0,663.0,144.0
claim,not verified,banned,175754.0,75973.0,10778.0,1003.0,119.0
claim,not verified,active,363281.0,48106.0,17865.0,780.0,394.0
claim,not verified,active,599446.0,191928.0,8847.0,3135.0,848.0
claim,not verified,active,535862.0,263394.0,1742.0,191.0,59.0
claim,not verified,banned,885899.0,89968.0,19742.0,924.0,160.0
claim,not verified,active,446878.0,196125.0,58464.0,882.0,341.0
claim,not verified,active,556437.0,87011.0,8276.0,1860.0,663.0
claim,not verified,active,429090.0,105530.0,34643.0,617.0,105.0
claim,not verified,active,566630.0,105302.0,34714.0,328.0,208.0
claim,not verified,active,512365.0,71602.0,16170.0,1364.0,340.0
claim,not verified,active,297434.0,125415.0,34186.0,153.0,49.0
claim,not verified,active,35913.0,12303.0,1931.0,92.0,2.0
claim,not verified,under review,196834.0,94857.0,7450.0,363.0,238.0
claim,not verified,active,389888.0,255409.0,12334.0,4080.0,1608.0
claim,verified,active,706602.0,247228.0,98487.0,2246.0,833.0
